job_title,experience_level,employment_type,work_models,work_year,employee_residence,salary,salary_currency,salary_in_usd,company_location,company_size,job_title_encoded,experience_level_encoded,employment_type_encoded,work_models_encoded,employee_residence_encoded,salary_currency_encoded,company_location_encoded,company_size_encoded
126,2,2,1,2024,84,720000,20,720000,73,1,126,2,2,1,84,20,73,1
126,2,2,1,2024,84,100000,20,100000,73,1,126,2,2,1,84,20,73,1
36,3,2,1,2024,84,140130,20,140130,73,1,36,3,2,1,84,20,73,1
36,3,2,1,2024,84,84870,20,84870,73,1,36,3,2,1,84,20,73,1
73,3,2,2,2024,84,220000,20,220000,73,1,73,3,2,2,84,20,73,1
73,3,2,2,2024,84,170000,20,170000,73,1,73,3,2,2,84,20,73,1
25,2,2,1,2024,84,117750,20,117750,73,1,25,2,2,1,84,20,73,1
25,2,2,1,2024,84,70650,20,70650,73,1,25,2,2,1,84,20,73,1
46,3,2,1,2024,84,233200,20,233200,73,1,46,3,2,1,84,20,73,1
46,3,2,1,2024,84,144200,20,144200,73,1,46,3,2,1,84,20,73,1
100,3,2,1,2024,84,247500,20,247500,73,1,100,3,2,1,84,20,73,1
100,3,2,1,2024,84,172200,20,172200,73,1,100,3,2,1,84,20,73,1
46,2,2,1,2024,84,138000,20,138000,73,1,46,2,2,1,84,20,73,1
46,2,2,1,2024,84,86000,20,86000,73,1,46,2,2,1,84,20,73,1
25,2,2,1,2024,84,92000,20,92000,73,1,25,2,2,1,84,20,73,1
25,2,2,1,2024,84,80000,20,80000,73,1,25,2,2,1,84,20,73,1
19,3,2,2,2024,84,90000,20,90000,73,1,19,3,2,2,84,20,73,1
19,3,2,2,2024,84,70000,20,70000,73,1,19,3,2,2,84,20,73,1
23,3,2,1,2024,84,127000,20,127000,73,1,23,3,2,1,84,20,73,1
23,3,2,1,2024,84,72600,20,72600,73,1,23,3,2,1,84,20,73,1
45,0,2,2,2024,84,70000,20,70000,73,1,45,0,2,2,84,20,73,1
45,0,2,2,2024,84,50000,20,50000,73,1,45,0,2,2,84,20,73,1
36,0,2,1,2024,84,71000,20,71000,73,1,36,0,2,1,84,20,73,1
0,3,2,1,2024,84,198650,20,198650,73,1,0,3,2,1,84,20,73,1
0,3,2,1,2024,84,137000,20,137000,73,1,0,3,2,1,84,20,73,1
43,3,2,1,2024,84,160000,20,160000,73,1,43,3,2,1,84,20,73,1
43,3,2,1,2024,84,100000,20,100000,73,1,43,3,2,1,84,20,73,1
36,0,2,2,2024,84,92700,20,92700,73,1,36,0,2,2,84,20,73,1
36,0,2,2,2024,84,64900,20,64900,73,1,36,0,2,2,84,20,73,1
73,2,2,1,2024,84,73000,20,73000,73,1,73,2,2,1,84,20,73,1
36,2,2,2,2024,84,81713,20,81713,73,1,36,2,2,2,84,20,73,1
36,2,2,2,2024,84,48067,20,48067,73,1,36,2,2,2,84,20,73,1
100,2,2,1,2024,84,179000,20,179000,73,1,100,2,2,1,84,20,73,1
100,2,2,1,2024,84,112000,20,112000,73,1,100,2,2,1,84,20,73,1
65,3,2,1,2024,84,111800,20,111800,73,1,65,3,2,1,84,20,73,1
65,3,2,1,2024,84,68195,20,68195,73,1,65,3,2,1,84,20,73,1
23,3,2,1,2024,84,132000,20,132000,73,1,23,3,2,1,84,20,73,1
23,3,2,1,2024,84,82500,20,82500,73,1,23,3,2,1,84,20,73,1
125,2,2,1,2024,84,140000,20,140000,73,1,125,2,2,1,84,20,73,1
36,2,2,2,2024,84,85000,20,85000,73,1,36,2,2,2,84,20,73,1
36,2,2,2,2024,84,61800,20,61800,73,1,36,2,2,2,84,20,73,1
36,2,2,1,2024,84,129118,20,129118,73,1,36,2,2,1,84,20,73,1
36,2,2,1,2024,84,86078,20,86078,73,1,36,2,2,1,84,20,73,1
73,2,2,1,2024,84,97000,20,97000,73,1,73,2,2,1,84,20,73,1
73,2,2,1,2024,84,62000,20,62000,73,1,73,2,2,1,84,20,73,1
70,2,2,2,2024,84,237000,20,237000,73,1,70,2,2,2,84,20,73,1
70,2,2,2,2024,84,201450,20,201450,73,1,70,2,2,2,84,20,73,1
125,3,2,1,2024,84,97000,20,97000,73,1,125,3,2,1,84,20,73,1
125,3,2,1,2024,84,62000,20,62000,73,1,125,3,2,1,84,20,73,1
100,3,2,1,2024,84,253000,20,253000,73,1,100,3,2,1,84,20,73,1
100,3,2,1,2024,84,187000,20,187000,73,1,100,3,2,1,84,20,73,1
100,3,2,1,2024,84,250000,20,250000,73,1,100,3,2,1,84,20,73,1
100,3,2,1,2024,84,150000,20,150000,73,1,100,3,2,1,84,20,73,1
46,2,2,1,2024,84,184000,20,184000,73,1,46,2,2,1,84,20,73,1
46,2,2,1,2024,84,123000,20,123000,73,1,46,2,2,1,84,20,73,1
73,3,2,1,2024,84,245000,20,245000,73,1,73,3,2,1,84,20,73,1
73,3,2,1,2024,84,180000,20,180000,73,1,73,3,2,1,84,20,73,1
46,3,2,1,2024,84,184000,20,184000,73,1,46,3,2,1,84,20,73,1
46,3,2,1,2024,84,123000,20,123000,73,1,46,3,2,1,84,20,73,1
0,3,2,1,2024,84,317000,20,317000,73,1,0,3,2,1,84,20,73,1
0,3,2,1,2024,84,266000,20,266000,73,1,0,3,2,1,84,20,73,1
100,3,2,1,2024,84,229000,20,229000,73,1,100,3,2,1,84,20,73,1
100,3,2,1,2024,84,221000,20,221000,73,1,100,3,2,1,84,20,73,1
46,3,2,2,2024,84,210000,20,210000,73,1,46,3,2,2,84,20,73,1
46,3,2,2,2024,84,162000,20,162000,73,1,46,3,2,2,84,20,73,1
100,3,2,1,2024,84,198000,20,198000,73,1,100,3,2,1,84,20,73,1
100,3,2,1,2024,84,162000,20,162000,73,1,100,3,2,1,84,20,73,1
100,3,2,1,2024,84,300000,20,300000,73,1,100,3,2,1,84,20,73,1
100,3,2,1,2024,84,180000,20,180000,73,1,100,3,2,1,84,20,73,1
73,2,2,1,2024,84,68088,20,68088,73,1,73,2,2,1,84,20,73,1
73,2,2,1,2024,84,54552,20,54552,73,1,73,2,2,1,84,20,73,1
73,3,2,1,2024,84,324000,20,324000,73,1,73,3,2,1,84,20,73,1
73,3,2,1,2024,84,159000,20,159000,73,1,73,3,2,1,84,20,73,1
41,2,2,1,2024,84,99000,20,99000,73,1,41,2,2,1,84,20,73,1
41,2,2,1,2024,84,70000,20,70000,73,1,41,2,2,1,84,20,73,1
100,3,2,1,2024,84,146000,20,146000,73,1,100,3,2,1,84,20,73,1
46,2,2,2,2024,84,110000,20,110000,73,1,46,2,2,2,84,20,73,1
46,2,2,2,2024,84,90000,20,90000,73,1,46,2,2,2,84,20,73,1
73,2,2,1,2024,84,60000,20,60000,73,1,73,2,2,1,84,20,73,1
73,2,2,1,2024,84,55000,20,55000,73,1,73,2,2,1,84,20,73,1
36,0,2,1,2024,84,116013,20,116013,73,1,36,0,2,1,84,20,73,1
36,0,2,1,2024,84,92810,20,92810,73,1,36,0,2,1,84,20,73,1
124,3,2,1,2024,84,200000,20,200000,73,1,124,3,2,1,84,20,73,1
124,3,2,1,2024,84,150000,20,150000,73,1,124,3,2,1,84,20,73,1
46,3,2,1,2024,84,221000,20,221000,73,1,46,3,2,1,84,20,73,1
46,2,2,1,2024,84,146100,20,146100,73,1,46,2,2,1,84,20,73,1
46,2,2,1,2024,84,86500,20,86500,73,1,46,2,2,1,84,20,73,1
73,3,2,1,2024,84,159300,20,159300,73,1,73,3,2,1,84,20,73,1
73,3,2,1,2024,84,96600,20,96600,73,1,73,3,2,1,84,20,73,1
46,3,2,1,2024,84,209300,20,209300,73,1,46,3,2,1,84,20,73,1
46,3,2,1,2024,84,118300,20,118300,73,1,46,3,2,1,84,20,73,1
73,3,2,2,2024,84,130000,20,130000,73,1,73,3,2,2,84,20,73,1
46,3,2,2,2024,84,140000,20,140000,73,1,46,3,2,2,84,20,73,1
46,3,2,2,2024,84,97200,20,97200,73,1,46,3,2,2,84,20,73,1
36,3,2,2,2024,84,140000,20,140000,73,1,36,3,2,2,84,20,73,1
46,2,2,1,2024,84,308000,20,308000,73,1,46,2,2,1,84,20,73,1
46,2,2,1,2024,84,193000,20,193000,73,1,46,2,2,1,84,20,73,1
46,3,2,1,2024,84,240000,20,240000,73,1,46,3,2,1,84,20,73,1
46,3,2,1,2024,84,180000,20,180000,73,1,46,3,2,1,84,20,73,1
36,3,2,1,2024,84,126480,20,126480,73,1,36,3,2,1,84,20,73,1
36,3,2,1,2024,84,82620,20,82620,73,1,36,3,2,1,84,20,73,1
73,2,2,2,2024,84,140025,20,140025,73,1,73,2,2,2,84,20,73,1
73,2,2,2,2024,84,102300,20,102300,73,1,73,2,2,2,84,20,73,1
126,2,2,2,2024,84,81500,20,81500,73,1,126,2,2,2,84,20,73,1
126,2,2,2,2024,84,75000,20,75000,73,1,126,2,2,2,84,20,73,1
73,3,2,1,2024,84,106875,20,106875,73,1,73,3,2,1,84,20,73,1
73,3,2,1,2024,84,71250,20,71250,73,1,73,3,2,1,84,20,73,1
68,2,2,2,2024,84,245000,20,245000,73,1,68,2,2,2,84,20,73,1
68,2,2,2,2024,84,135000,20,135000,73,1,68,2,2,2,84,20,73,1
25,3,2,1,2024,84,144138,20,144138,73,1,25,3,2,1,84,20,73,1
25,3,2,1,2024,84,104828,20,104828,73,1,25,3,2,1,84,20,73,1
73,3,2,1,2024,84,161000,20,161000,73,1,73,3,2,1,84,20,73,1
73,3,2,1,2024,84,133200,20,133200,73,1,73,3,2,1,84,20,73,1
73,2,2,1,2024,84,161875,20,161875,73,1,73,2,2,1,84,20,73,1
73,2,2,1,2024,84,97125,20,97125,73,1,73,2,2,1,84,20,73,1
100,3,2,2,2024,84,196350,20,196350,73,1,100,3,2,2,84,20,73,1
100,3,2,2,2024,84,127500,20,127500,73,1,100,3,2,2,84,20,73,1
73,2,2,2,2024,84,135450,20,135450,73,1,73,2,2,2,84,20,73,1
73,2,2,2,2024,84,72870,20,72870,73,1,73,2,2,2,84,20,73,1
65,3,2,1,2024,84,237200,20,237200,73,1,65,3,2,1,84,20,73,1
65,3,2,1,2024,84,172500,20,172500,73,1,65,3,2,1,84,20,73,1
73,3,2,1,2024,84,184800,20,184800,73,1,73,3,2,1,84,20,73,1
73,3,2,1,2024,84,161900,20,161900,73,1,73,3,2,1,84,20,73,1
73,3,2,1,2024,84,146800,20,146800,73,1,73,3,2,1,84,20,73,1
73,3,2,1,2024,84,117400,20,117400,73,1,73,3,2,1,84,20,73,1
36,0,2,1,2024,84,90000,20,90000,73,1,36,0,2,1,84,20,73,1
36,0,2,1,2024,84,60000,20,60000,73,1,36,0,2,1,84,20,73,1
60,3,2,1,2024,84,227200,20,227200,73,1,60,3,2,1,84,20,73,1
60,3,2,1,2024,84,199100,20,199100,73,1,60,3,2,1,84,20,73,1
73,2,2,1,2024,84,310000,20,310000,73,1,73,2,2,1,84,20,73,1
46,3,2,1,2024,84,140000,20,140000,73,1,46,3,2,1,84,20,73,1
46,3,2,1,2024,84,125000,20,125000,73,1,46,3,2,1,84,20,73,1
100,2,2,1,2024,84,223000,20,223000,73,1,100,2,2,1,84,20,73,1
100,2,2,1,2024,84,171600,20,171600,73,1,100,2,2,1,84,20,73,1
36,3,2,2,2024,84,192500,20,192500,73,1,36,3,2,2,84,20,73,1
36,3,2,2,2024,84,122500,20,122500,73,1,36,3,2,2,84,20,73,1
36,3,2,2,2024,84,162900,20,162900,73,1,36,3,2,2,84,20,73,1
36,3,2,2,2024,84,117725,20,117725,73,1,36,3,2,2,84,20,73,1
36,0,2,1,2024,84,140000,20,140000,73,1,36,0,2,1,84,20,73,1
36,0,2,1,2024,84,100000,20,100000,73,1,36,0,2,1,84,20,73,1
46,2,2,2,2024,84,170000,20,170000,73,1,46,2,2,2,84,20,73,1
46,2,2,2,2024,84,105000,20,105000,73,1,46,2,2,2,84,20,73,1
73,3,2,1,2024,84,139000,20,139000,73,1,73,3,2,1,84,20,73,1
8,3,2,1,2024,84,234200,20,234200,73,1,8,3,2,1,84,20,73,1
8,3,2,1,2024,84,124000,20,124000,73,1,8,3,2,1,84,20,73,1
73,2,2,2,2024,84,153700,20,153700,73,1,73,2,2,2,84,20,73,1
73,2,2,2,2024,84,87300,20,87300,73,1,73,2,2,2,84,20,73,1
46,3,2,1,2024,84,282000,20,282000,73,1,46,3,2,1,84,20,73,1
46,3,2,1,2024,84,208000,20,208000,73,1,46,3,2,1,84,20,73,1
46,2,2,2,2024,84,162000,20,162000,73,1,46,2,2,2,84,20,73,1
46,2,2,2,2024,84,129000,20,129000,73,1,46,2,2,2,84,20,73,1
126,3,2,1,2024,84,138000,20,138000,73,1,126,3,2,1,84,20,73,1
126,3,2,1,2024,84,86000,20,86000,73,1,126,3,2,1,84,20,73,1
124,0,2,1,2024,84,110000,20,110000,73,1,124,0,2,1,84,20,73,1
124,0,2,1,2024,84,90000,20,90000,73,1,124,0,2,1,84,20,73,1
46,3,2,1,2024,84,255800,20,255800,73,1,46,3,2,1,84,20,73,1
46,3,2,1,2024,84,176000,20,176000,73,1,46,3,2,1,84,20,73,1
124,0,2,2,2024,84,120000,20,120000,73,1,124,0,2,2,84,20,73,1
124,0,2,2,2024,84,105000,20,105000,73,1,124,0,2,2,84,20,73,1
46,2,2,1,2024,84,210000,20,210000,73,1,46,2,2,1,84,20,73,1
46,2,2,1,2024,84,140000,20,140000,73,1,46,2,2,1,84,20,73,1
46,3,2,2,2024,84,150000,20,150000,73,1,46,3,2,2,84,20,73,1
43,3,2,1,2024,84,130000,20,130000,73,1,43,3,2,1,84,20,73,1
36,0,2,1,2024,84,156000,20,156000,73,1,36,0,2,1,84,20,73,1
36,0,2,1,2024,84,124000,20,124000,73,1,36,0,2,1,84,20,73,1
8,3,2,2,2024,84,189000,20,189000,73,1,8,3,2,2,84,20,73,1
8,3,2,2,2024,84,140000,20,140000,73,1,8,3,2,2,84,20,73,1
36,3,2,2,2024,84,158494,20,158494,73,1,36,3,2,2,84,20,73,1
36,3,2,2,2024,84,88052,20,88052,73,1,36,3,2,2,84,20,73,1
75,2,2,1,2024,84,111000,20,111000,73,1,75,2,2,1,84,20,73,1
75,2,2,1,2024,84,79200,20,79200,73,1,75,2,2,1,84,20,73,1
36,3,2,2,2024,84,220000,20,220000,73,1,36,3,2,2,84,20,73,1
36,3,2,2,2024,84,170000,20,170000,73,1,36,3,2,2,84,20,73,1
73,3,2,2,2024,84,195500,20,195500,73,1,73,3,2,2,84,20,73,1
73,3,2,2,2024,84,141300,20,141300,73,1,73,3,2,2,84,20,73,1
46,3,2,1,2024,84,139810,20,139810,73,1,46,3,2,1,84,20,73,1
46,3,2,1,2024,84,95325,20,95325,73,1,46,3,2,1,84,20,73,1
65,0,2,2,2024,66,26000,20,26000,58,0,65,0,2,2,66,20,58,0
73,3,2,1,2024,63,70000,6,77777,55,1,73,3,2,1,63,6,55,1
73,3,2,1,2024,63,60000,6,66666,55,1,73,3,2,1,63,6,55,1
62,0,2,1,2024,47,85000,20,85000,40,1,62,0,2,1,47,20,40,1
62,0,2,1,2024,47,58500,20,58500,40,1,62,0,2,1,47,20,40,1
19,3,2,2,2024,35,95000,20,95000,30,1,19,3,2,2,35,20,30,1
19,3,2,2,2024,35,80000,20,80000,30,1,19,3,2,2,35,20,30,1
100,2,2,2,2024,39,90000,6,100000,34,1,100,2,2,2,39,6,34,1
100,2,2,2,2024,39,85000,6,94444,34,1,100,2,2,2,39,6,34,1
75,2,2,1,2024,83,51284,7,64105,72,1,75,2,2,1,83,7,72,1
75,2,2,1,2024,83,41027,7,51283,72,1,75,2,2,1,83,7,72,1
46,0,2,1,2024,83,40000,7,50000,72,1,46,0,2,1,83,7,72,1
46,0,2,1,2024,83,30000,7,37500,72,1,46,0,2,1,83,7,72,1
23,0,2,1,2024,83,45000,7,56250,72,1,23,0,2,1,83,7,72,1
73,2,2,1,2024,83,154400,7,193000,72,1,73,2,2,1,83,7,72,1
73,2,2,1,2024,83,76900,7,96125,72,1,73,2,2,1,83,7,72,1
36,2,2,1,2024,83,40000,7,50000,72,1,36,2,2,1,83,7,72,1
36,2,2,1,2024,83,35000,7,43750,72,1,36,2,2,1,83,7,72,1
46,3,2,1,2024,83,140000,7,175000,72,1,46,3,2,1,83,7,72,1
46,3,2,1,2024,83,100000,7,125000,72,1,46,3,2,1,83,7,72,1
2,3,2,2,2024,83,120000,7,150000,72,1,2,3,2,2,83,7,72,1
2,3,2,2,2024,83,90000,7,112500,72,1,2,3,2,2,83,7,72,1
8,3,2,1,2024,83,104755,7,130943,72,1,8,3,2,1,83,7,72,1
8,3,2,1,2024,83,83376,7,104220,72,1,8,3,2,1,83,7,72,1
36,0,2,2,2024,83,40000,7,50000,72,1,36,0,2,2,83,7,72,1
36,0,2,2,2024,83,35000,7,43750,72,1,36,0,2,2,83,7,72,1
46,2,2,2,2024,83,37000,7,46250,72,1,46,2,2,2,83,7,72,1
46,2,2,2,2024,83,24000,7,30000,72,1,46,2,2,2,83,7,72,1
100,2,2,2,2024,74,125800,6,139777,65,1,100,2,2,2,74,6,65,1
100,2,2,2,2024,74,83900,6,93222,65,1,100,2,2,2,74,6,65,1
100,3,2,1,2024,24,212000,20,212000,19,1,100,3,2,1,24,20,19,1
100,3,2,1,2024,24,93300,20,93300,19,1,100,3,2,1,24,20,19,1
97,3,2,1,2024,29,212000,20,212000,23,1,97,3,2,1,29,20,23,1
97,3,2,1,2024,29,93300,20,93300,23,1,97,3,2,1,29,20,23,1
65,0,3,0,2024,29,15000,6,16666,23,1,65,0,3,0,29,6,23,1
46,3,2,2,2024,12,171210,20,171210,10,1,46,3,2,2,12,20,10,1
46,3,2,2,2024,12,92190,20,92190,10,1,46,3,2,2,12,20,10,1
8,3,2,1,2024,12,130000,20,130000,10,1,8,3,2,1,12,20,10,1
8,3,2,1,2024,12,110000,20,110000,10,1,8,3,2,1,12,20,10,1
73,2,2,1,2024,12,137930,20,137930,10,1,73,2,2,1,12,20,10,1
73,2,2,1,2024,12,74270,20,74270,10,1,73,2,2,1,12,20,10,1
73,3,2,1,2024,12,225000,20,225000,10,1,73,3,2,1,12,20,10,1
73,3,2,1,2024,12,153000,20,153000,10,1,73,3,2,1,12,20,10,1
107,3,2,1,2024,12,235000,20,235000,10,1,107,3,2,1,12,20,10,1
107,3,2,1,2024,12,153000,20,153000,10,1,107,3,2,1,12,20,10,1
8,3,2,1,2024,12,209990,20,209990,10,1,8,3,2,1,12,20,10,1
8,3,2,1,2024,12,140000,20,140000,10,1,8,3,2,1,12,20,10,1
100,3,2,2,2024,12,303400,20,303400,10,1,100,3,2,2,12,20,10,1
100,3,2,2,2024,12,216700,20,216700,10,1,100,3,2,2,12,20,10,1
54,3,2,1,2024,12,171210,20,171210,10,1,54,3,2,1,12,20,10,1
54,3,2,1,2024,12,92190,20,92190,10,1,54,3,2,1,12,20,10,1
73,2,2,1,2024,12,110630,20,110630,10,1,73,2,2,1,12,20,10,1
73,2,2,1,2024,12,59570,20,59570,10,1,73,2,2,1,12,20,10,1
36,2,2,1,2024,12,78000,20,78000,10,1,36,2,2,1,12,20,10,1
36,2,2,1,2024,12,54000,20,54000,10,1,36,2,2,1,12,20,10,1
73,3,2,1,2024,12,130000,20,130000,10,1,73,3,2,1,12,20,10,1
73,3,2,1,2024,12,120000,20,120000,10,1,73,3,2,1,12,20,10,1
36,3,2,1,2024,12,140000,20,140000,10,1,36,3,2,1,12,20,10,1
36,3,2,1,2024,12,107000,20,107000,10,1,36,3,2,1,12,20,10,1
73,2,2,1,2024,12,224000,20,224000,10,1,73,2,2,1,12,20,10,1
73,2,2,1,2024,12,146000,20,146000,10,1,73,2,2,1,12,20,10,1
46,2,2,1,2024,5,133000,20,133000,4,1,46,2,2,1,5,20,4,1
46,2,2,1,2024,5,58300,20,58300,4,1,46,2,2,1,5,20,4,1
125,2,2,1,2024,5,74276,20,74276,4,1,125,2,2,1,5,20,4,1
125,2,2,1,2024,5,70230,20,70230,4,1,125,2,2,1,5,20,4,1
100,2,2,2,2023,86,84000,20,84000,74,1,100,2,2,2,86,20,74,1
100,2,2,2,2023,86,48000,20,48000,74,1,100,2,2,2,86,20,74,1
100,2,2,2,2023,86,72000,20,72000,74,1,100,2,2,2,86,20,74,1
54,3,2,1,2023,84,258700,20,258700,73,1,54,3,2,1,84,20,73,1
54,3,2,1,2023,84,146600,20,146600,73,1,54,3,2,1,84,20,73,1
70,2,2,2,2023,84,190000,20,190000,73,1,70,2,2,2,84,20,73,1
70,2,2,2,2023,84,160000,20,160000,73,1,70,2,2,2,84,20,73,1
124,0,2,2,2023,84,90000,20,90000,73,1,124,0,2,2,84,20,73,1
124,0,2,2,2023,84,65000,20,65000,73,1,124,0,2,2,84,20,73,1
46,2,2,2,2023,84,160000,20,160000,73,1,46,2,2,2,84,20,73,1
46,2,2,2,2023,84,130000,20,130000,73,1,46,2,2,2,84,20,73,1
36,2,2,1,2023,84,85000,20,85000,73,1,36,2,2,1,84,20,73,1
36,2,2,1,2023,84,65000,20,65000,73,1,36,2,2,1,84,20,73,1
85,3,2,1,2023,84,143800,20,143800,73,1,85,3,2,1,84,20,73,1
85,3,2,1,2023,84,95800,20,95800,73,1,85,3,2,1,84,20,73,1
100,2,2,1,2023,84,166000,20,166000,73,1,100,2,2,1,84,20,73,1
100,2,2,1,2023,84,73100,20,73100,73,1,100,2,2,1,84,20,73,1
46,2,2,1,2023,84,114000,20,114000,73,1,46,2,2,1,84,20,73,1
46,2,2,1,2023,84,72000,20,72000,73,1,46,2,2,1,84,20,73,1
36,2,2,1,2023,84,102500,20,102500,73,1,36,2,2,1,84,20,73,1
100,3,2,1,2023,84,258700,20,258700,73,1,100,3,2,1,84,20,73,1
100,3,2,1,2023,84,160000,20,160000,73,1,100,3,2,1,84,20,73,1
73,3,2,2,2023,84,203649,20,203649,73,1,73,3,2,2,84,20,73,1
73,3,2,2,2023,84,183284,20,183284,73,1,73,3,2,2,84,20,73,1
75,2,2,1,2023,84,81800,20,81800,73,1,75,2,2,1,84,20,73,1
75,2,2,1,2023,84,70800,20,70800,73,1,75,2,2,1,84,20,73,1
36,3,2,1,2023,84,130000,20,130000,73,1,36,3,2,1,84,20,73,1
36,3,2,1,2023,84,80850,20,80850,73,1,36,3,2,1,84,20,73,1
100,3,2,1,2023,84,215000,20,215000,73,1,100,3,2,1,84,20,73,1
100,3,2,1,2023,84,146900,20,146900,73,1,100,3,2,1,84,20,73,1
76,3,2,1,2023,84,242000,20,242000,73,1,76,3,2,1,84,20,73,1
76,3,2,1,2023,84,106200,20,106200,73,1,76,3,2,1,84,20,73,1
100,2,2,1,2023,84,165000,20,165000,73,1,100,2,2,1,84,20,73,1
100,2,2,1,2023,84,135000,20,135000,73,1,100,2,2,1,84,20,73,1
36,0,2,2,2023,84,75065,20,75065,73,1,36,0,2,2,84,20,73,1
36,0,2,2,2023,84,41419,20,41419,73,1,36,0,2,2,84,20,73,1
46,3,2,2,2023,84,145000,20,145000,73,1,46,3,2,2,84,20,73,1
46,3,2,2,2023,84,120000,20,120000,73,1,46,3,2,2,84,20,73,1
123,3,2,1,2023,84,184000,20,184000,73,1,123,3,2,1,84,20,73,1
123,3,2,1,2023,84,112000,20,112000,73,1,123,3,2,1,84,20,73,1
100,3,2,1,2023,84,275000,20,275000,73,1,100,3,2,1,84,20,73,1
100,3,2,1,2023,84,170000,20,170000,73,1,100,3,2,1,84,20,73,1
73,0,2,1,2023,84,100000,20,100000,73,1,73,0,2,1,84,20,73,1
73,0,2,1,2023,84,70000,20,70000,73,1,73,0,2,1,84,20,73,1
73,2,2,1,2023,84,135700,20,135700,73,1,73,2,2,1,84,20,73,1
73,2,2,1,2023,84,108560,20,108560,73,1,73,2,2,1,84,20,73,1
125,3,2,1,2023,84,300000,20,300000,73,1,125,3,2,1,84,20,73,1
125,3,2,1,2023,84,180000,20,180000,73,1,125,3,2,1,84,20,73,1
23,3,2,2,2023,84,189000,20,189000,73,1,23,3,2,2,84,20,73,1
23,3,2,2,2023,84,118100,20,118100,73,1,23,3,2,2,84,20,73,1
69,3,2,1,2023,84,148300,20,148300,73,1,69,3,2,1,84,20,73,1
69,3,2,1,2023,84,84700,20,84700,73,1,69,3,2,1,84,20,73,1
8,2,2,1,2023,84,149925,20,149925,73,1,8,2,2,1,84,20,73,1
8,2,2,1,2023,84,91260,20,91260,73,1,8,2,2,1,84,20,73,1
73,3,2,1,2023,84,277000,20,277000,73,1,73,3,2,1,84,20,73,1
73,3,2,1,2023,84,173000,20,173000,73,1,73,3,2,1,84,20,73,1
13,3,2,1,2023,84,250900,20,250900,73,1,13,3,2,1,84,20,73,1
13,3,2,1,2023,84,135200,20,135200,73,1,13,3,2,1,84,20,73,1
73,3,2,1,2023,84,187415,20,187415,73,1,73,3,2,1,84,20,73,1
73,3,2,1,2023,84,114080,20,114080,73,1,73,3,2,1,84,20,73,1
73,2,2,1,2023,84,220000,20,220000,73,1,73,2,2,1,84,20,73,1
73,2,2,1,2023,84,137500,20,137500,73,1,73,2,2,1,84,20,73,1
36,2,2,1,2023,84,119000,20,119000,73,1,36,2,2,1,84,20,73,1
36,2,2,1,2023,84,52100,20,52100,73,1,36,2,2,1,84,20,73,1
25,3,2,2,2023,84,120000,20,120000,73,1,25,3,2,2,84,20,73,1
25,3,2,2,2023,84,102000,20,102000,73,1,25,3,2,2,84,20,73,1
36,0,2,1,2023,84,64000,20,64000,73,1,36,0,2,1,84,20,73,1
36,0,2,1,2023,84,60000,20,60000,73,1,36,0,2,1,84,20,73,1
46,2,2,1,2023,84,179000,20,179000,73,1,46,2,2,1,84,20,73,1
46,2,2,1,2023,84,112000,20,112000,73,1,46,2,2,1,84,20,73,1
36,0,2,1,2023,84,65000,20,65000,73,1,36,0,2,1,84,20,73,1
36,0,2,1,2023,84,54000,20,54000,73,1,36,0,2,1,84,20,73,1
23,2,2,1,2023,84,119000,20,119000,73,1,23,2,2,1,84,20,73,1
23,2,2,1,2023,84,52100,20,52100,73,1,23,2,2,1,84,20,73,1
100,3,2,1,2023,84,250000,20,250000,73,1,100,3,2,1,84,20,73,1
100,3,2,1,2023,84,140000,20,140000,73,1,100,3,2,1,84,20,73,1
73,0,2,1,2023,84,113800,20,113800,73,1,73,0,2,1,84,20,73,1
73,0,2,1,2023,84,63200,20,63200,73,1,73,0,2,1,84,20,73,1
73,3,2,1,2023,84,210000,20,210000,73,1,73,3,2,1,84,20,73,1
73,3,2,1,2023,84,160000,20,160000,73,1,73,3,2,1,84,20,73,1
46,2,2,1,2023,84,170000,20,170000,73,1,46,2,2,1,84,20,73,1
46,2,2,1,2023,84,130000,20,130000,73,1,46,2,2,1,84,20,73,1
126,3,2,1,2023,84,247600,20,247600,73,0,126,3,2,1,84,20,73,0
126,3,2,1,2023,84,127300,20,127300,73,0,126,3,2,1,84,20,73,0
100,2,2,1,2023,84,125000,20,125000,73,1,100,2,2,1,84,20,73,1
100,2,2,1,2023,84,100000,20,100000,73,1,100,2,2,1,84,20,73,1
73,3,2,1,2023,84,140000,20,140000,73,1,73,3,2,1,84,20,73,1
46,3,2,1,2023,84,247300,20,247300,73,1,46,3,2,1,84,20,73,1
46,3,2,1,2023,84,139700,20,139700,73,1,46,3,2,1,84,20,73,1
36,3,2,2,2023,84,192000,20,192000,73,1,36,3,2,2,84,20,73,1
36,3,2,2,2023,84,138240,20,138240,73,1,36,3,2,2,84,20,73,1
73,3,2,1,2023,84,170000,20,170000,73,1,73,3,2,1,84,20,73,1
73,3,2,1,2023,84,130000,20,130000,73,1,73,3,2,1,84,20,73,1
43,3,2,2,2023,84,100000,20,100000,73,1,43,3,2,2,84,20,73,1
43,3,2,2,2023,84,90000,20,90000,73,1,43,3,2,2,84,20,73,1
36,3,2,2,2023,84,170000,20,170000,73,1,36,3,2,2,84,20,73,1
